Part;Time [s];Np;ForceFluid.x [N];ForceFluid.y [N];ForceFluid.z [N];ForceFluid [N]
191;9.550070;247818;  9.803768442170E+03;  2.389504143537E+02;  9.615203507271E+05;  9.615703592746E+05
192;9.600143;247818;  7.607917522561E+03;  3.056687065296E+02;  1.062633803615E+06;  1.062661081638E+06
193;9.650048;247818;  4.090725075620E+03;  2.278817970998E+02;  1.376209225252E+06;  1.376215323862E+06
194;9.700086;247818;  3.233066645188E+03;  2.380348583614E+02;  1.494431191920E+06;  1.494434708097E+06
195;9.750155;247818;  2.061157262703E+03;  1.080758207653E+02;  1.273646804857E+06;  1.273648477238E+06
196;9.800134;247818; -7.912195124353E+02;  1.086760807516E+02;  9.954044413394E+05;  9.954047617311E+05
197;9.850187;247818; -3.850620301768E+03;  1.732772962185E+02;  1.008616671759E+06;  1.008624036919E+06
198;9.900096;247818; -6.247304448684E+03;  1.442573265008E+02;  1.294963040474E+06;  1.294978117892E+06
199;9.950195;247818; -9.280404844281E+03;  2.297312372593E+02;  1.473365150159E+06;  1.473394395399E+06
200;10.000105;247818; -1.084617056735E+04;  2.294279041361E+02;  1.308670247386E+06;  1.308715212889E+06
201;10.050181;247818; -1.276845522192E+04;  1.683631834990E+02;  1.016413108615E+06;  1.016493319781E+06
202;10.100171;247818; -1.382483590361E+04;  9.136068484675E+01;  9.791772941406E+05;  9.792748887800E+05
203;10.150200;247818; -1.744122804266E+04;  5.795965861226E+01;  1.229181919217E+06;  1.229305653744E+06
204;10.200067;247818; -2.221031745721E+04;  1.107011991914E+02;  1.431100718708E+06;  1.431273061838E+06
205;10.250088;247818; -2.481647512646E+04;  1.132534736274E+02;  1.321221061938E+06;  1.321454109976E+06
206;10.300023;247818; -2.360093235919E+04;  1.990585480665E+02;  1.049747250610E+06;  1.050012539828E+06
207;10.350159;247818; -2.419560448641E+04;  2.598453517206E+02;  9.654296788686E+05;  9.657328614252E+05
208;10.400093;247818; -2.943039929685E+04;  2.370696124587E+02;  1.163158516116E+06;  1.163530806734E+06
209;10.450144;247818; -3.504913265540E+04;  2.035263996917E+02;  1.381328485450E+06;  1.381773088404E+06
210;10.500163;247818; -3.674430082778E+04;  1.446636410724E+02;  1.330222666772E+06;  1.330730065703E+06
211;10.550064;247818; -3.462896494531E+04; -2.463168536421E+01;  1.077701802395E+06;  1.078258012122E+06
212;10.600050;247818; -3.447790972070E+04; -6.512469708568E+01;  9.533033056066E+05;  9.539265815461E+05
213;10.650190;247818; -3.914853084970E+04; -1.622917415618E+02;  1.115219944736E+06;  1.115906877362E+06
214;10.700193;247818; -4.472718421404E+04; -2.124617015212E+02;  1.336304847216E+06;  1.337053181754E+06
215;10.750020;247818; -4.635957209918E+04; -1.092272897982E+02;  1.324110177455E+06;  1.324921501032E+06
216;10.800051;247818; -4.413937377453E+04; -1.300384805505E+02;  1.100160905596E+06;  1.101046011495E+06
217;10.850013;247818; -4.280735322771E+04; -6.602309073927E+01;  9.587773451934E+05;  9.597324999736E+05
218;10.900160;247818; -4.638798296673E+04;  8.117402227455E+01;  1.081550485450E+06;  1.082544827769E+06
219;10.950052;247818; -5.157664156633E+04;  1.346559030578E+02;  1.288262109090E+06;  1.289294159533E+06
220;11.000023;247818; -5.400938535903E+04;  1.690965424316E+02;  1.309180477375E+06;  1.310294075633E+06
221;11.050012;247818; -5.139478961200E+04;  1.394658112788E+02;  1.120977474388E+06;  1.122155043626E+06
222;11.100113;247818; -4.924675164622E+04;  4.559623265535E+01;  9.753254038748E+05;  9.765679126770E+05
223;11.150085;247818; -5.196821985057E+04;  6.271613883051E+01;  1.058642490803E+06;  1.059917271838E+06
224;11.200172;247818; -5.714276364931E+04;  3.108867631945E+01;  1.249644863054E+06;  1.250950670555E+06
225;11.250021;247818; -5.865069668017E+04;  1.087605905860E+02;  1.291699581315E+06;  1.293030442186E+06
226;11.300046;247818; -5.518920543464E+04;  3.918471944847E+01;  1.138235122410E+06;  1.139572307411E+06
227;11.350045;247818; -5.265157736469E+04; -2.224684621347E+01;  9.998512850571E+05;  1.001236626040E+06
228;11.400069;247818; -5.398221745625E+04; -8.292966510555E+01;  1.053968116581E+06;  1.055349647012E+06
229;11.450073;247818; -5.707602864101E+04; -1.764763046774E+02;  1.221974496340E+06;  1.223306737452E+06
230;11.500176;247818; -5.693913822475E+04; -1.681369960184E+02;  1.274699547444E+06;  1.275970622697E+06
231;11.550036;247818; -5.239564337405E+04; -3.983563165653E+01;  1.154867907462E+06;  1.156055876122E+06
232;11.600162;247818; -4.969238109264E+04; -4.635500878586E+01;  1.035889448927E+06;  1.037080655149E+06
233;11.650188;247818; -4.900926775753E+04; -9.746627235883E+01;  1.068684791456E+06;  1.069807974038E+06
234;11.700034;247818; -4.917231001986E+04; -1.996814719643E+01;  1.208514853804E+06;  1.209514806993E+06
235;11.750061;247818; -4.819081872224E+04;  1.563636750747E+01;  1.268657845568E+06;  1.269572796013E+06
236;11.800131;247818; -4.432773711618E+04; -1.002647980047E+02;  1.176752477103E+06;  1.177587088371E+06
237;11.850042;247818; -4.049840605797E+04; -2.885954399377E+02;  1.074385395451E+06;  1.075148446560E+06
238;11.900154;247818; -3.799065856007E+04; -2.507401306118E+02;  1.094972306787E+06;  1.095631190519E+06
239;11.950183;247818; -3.549424774129E+04; -2.780261930764E+02;  1.213838012633E+06;  1.214356883224E+06
240;12.000135;247818; -3.324948425796E+04; -4.502470065270E+02;  1.277179061928E+06;  1.277611868743E+06
241;12.050068;247818; -2.834995710668E+04; -1.074904535903E+02;  1.207758888514E+06;  1.208091579479E+06
242;12.100109;247818; -2.335439643012E+04; -1.140593701056E+02;  1.118417095717E+06;  1.118660914144E+06
243;12.150193;247818; -1.992926124332E+04; -1.025503941919E+02;  1.127993383117E+06;  1.128169428023E+06
244;12.200027;247818; -1.591172259058E+04; -4.096616411034E+02;  1.226678204638E+06;  1.226781467284E+06
245;12.250134;247818; -1.116057080906E+04; -3.109495203150E+02;  1.291211234887E+06;  1.291259504565E+06
246;12.300188;247818; -5.724801476883E+03; -1.562801567350E+02;  1.248299243152E+06;  1.248312380067E+06
247;12.350103;247818; -2.758890703347E+02; -4.302100339918E+02;  1.166076556458E+06;  1.166076668456E+06
248;12.400003;247818;  2.934790260896E+03; -3.991976165159E+01;  1.159633701448E+06;  1.159637415799E+06
249;12.450199;247818;  6.925804077749E+03; -5.138193782767E+02;  1.238499550133E+06;  1.238519021433E+06
250;12.500098;247818;  1.276061089396E+04; -4.214510122459E+02;  1.301135095723E+06;  1.301197735986E+06
251;12.550029;247818;  1.991535938112E+04; -1.840891182107E+02;  1.280098320303E+06;  1.280253242554E+06
252;12.600195;247818;  2.649171095395E+04; -6.782468879744E+01;  1.212354708328E+06;  1.212644116859E+06
